IsWinner,ProductId,TimeOfOfferChange,IsFeaturedMerchant,IsFulfilledByAmazon,ListingPrice,SellerFeedbackRating,SellerFeedbackCount,SellerId,ShippingPrice,ShippingTime_minHours,ShippingTime_maxHours
Yes,-2.30445e+18,2016-02-04T04:55:52.349Z,Yes,Yes,52.24,0,0,1.20714e+18,0.0,0,0
No,-2.30445e+18,2016-02-04T04:55:52.349Z,Yes,No,65.61,95,4078,-1.78949e+18,0.0,48,72
No,-2.30445e+18,2016-02-04T04:55:52.349Z,Yes,No,53.55,95,4385,-2.57228e+18,12.16,24,48
No,-2.30445e+18,2016-02-04T04:55:52.349Z,No,No,58.99,84,161,-3.12915e+18,8.99,24,48
No,-2.30445e+18,2016-02-04T04:55:52.349Z,Yes,No,69.06,96,35270,6.79157e+18,0.0,96,120
No,-2.30445e+18,2016-02-04T04:55:52.349Z,Yes,No,70.5,91,10606,-1.17741e+18,5.0,24,48
No,-2.30445e+18,2016-02-04T04:55:52.349Z,Yes,No,75.74,100,4601,5.65722e+18,0.0,24,48
No,-2.30445e+18,2016-02-04T04:55:52.349Z,Yes,No,64.62,100,384,4.98728e+18,14.18,24,48
No,-2.30445e+18,2016-02-04T04:55:52.349Z,Yes,No,64.17,95,338,2.76016e+18,14.99,24,48
No,-2.30445e+18,2016-02-04T04:55:52.349Z,Yes,No,68.23,98,105,-4.76323e+18,14.99,24,48
No,-2.30445e+18,2016-02-04T04:55:52.349Z,Yes,No,58.54,93,2521,-5.016e+18,26.43,24,48
No,-2.30445e+18,2016-02-04T04:55:52.349Z,Yes,No,80.28,96,41420,9.01243e+18,8.0,24,48
No,-2.30445e+18,2016-02-04T04:55:52.349Z,Yes,No,88.28,95,5535,-8.85218e+18,0.0,24,48
No,-2.30445e+18,2016-02-04T04:55:52.349Z,Yes,No,83.65,96,1790,1.7888e+18,9.98,96,120
No,-2.30445e+18,2016-02-04T04:55:52.349Z,Yes,No,89.92,91,10606,-1.17741e+18,5.0,24,48
No,-2.30445e+18,2016-02-04T04:55:52.349Z,Yes,No,90.93,91,10606,-1.17741e+18,5.0,24,48
No,-2.30445e+18,2016-02-04T04:55:52.349Z,Yes,No,75.87,88,8452,-6.63969e+18,27.4,96,120
No,-2.30445e+18,2016-02-04T04:55:52.349Z,Yes,No,108.89,96,1327,8.64876e+18,0.0,24,48
No,-2.30445e+18,2016-02-04T04:55:52.349Z,Yes,No,91.5,97,4513,6.22743e+17,24.8,144,240
No,-2.30445e+18,2016-02-04T04:55:52.349Z,Yes,No,105.43,96,184,-5.51431e+18,50.11,96,120
Yes,5.0561e+18,2016-02-04T04:55:07.126Z,Yes,No,189.98,95,4385,-2.57228e+18,17.49,24,48
No,5.0561e+18,2016-02-04T04:55:07.126Z,No,No,217.99,84,161,-3.12915e+18,0.0,24,48
No,5.0561e+18,2016-02-04T04:55:07.126Z,Yes,No,222.97,95,4078,-1.78949e+18,0.0,48,72
No,5.0561e+18,2016-02-04T04:55:07.126Z,No,No,203.54,100,384,4.98728e+18,19.53,24,48
No,5.0561e+18,2016-02-04T04:55:07.126Z,Yes,No,226.08,100,4601,5.65722e+18,0.0,24,48
No,5.0561e+18,2016-02-04T04:55:07.126Z,Yes,Yes,227.41,0,0,1.20714e+18,0.0,672,1008
No,5.0561e+18,2016-02-04T04:55:07.126Z,Yes,No,244.05,91,10606,-1.17741e+18,5.0,24,48
No,5.0561e+18,2016-02-04T04:55:07.126Z,Yes,No,232.51,96,7090,-3.73508e+17,17.95,24,48
No,5.0561e+18,2016-02-04T04:55:07.126Z,Yes,No,251.57,91,3459,7.2357e+18,0.0,24,48
No,5.0561e+18,2016-02-04T04:55:07.126Z,No,No,244.38,98,105,-4.76323e+18,14.99,24,48
No,5.0561e+18,2016-02-04T04:55:07.126Z,No,No,244.89,95,338,2.76016e+18,14.99,24,48
No,5.0561e+18,2016-02-04T04:55:07.126Z,Yes,No,219.48,93,2521,-5.016e+18,55.84,24,48
No,5.0561e+18,2016-02-04T04:55:07.126Z,Yes,No,279.26,96,41420,9.01243e+18,14.6,24,48
No,5.0561e+18,2016-02-04T04:55:07.126Z,Yes,No,253.07,97,4513,6.22743e+17,44.57,144,240
No,5.0561e+18,2016-02-04T04:55:07.126Z,No,No,301.71,96,1327,8.64876e+18,0.0,24,48
No,5.0561e+18,2016-02-04T04:55:07.126Z,No,No,252.51,87,2450,-1.92952e+18,55.41,144,240
No,5.0561e+18,2016-02-04T04:55:07.126Z,Yes,No,312.18,91,10606,-1.17741e+18,5.0,24,48
No,5.0561e+18,2016-02-04T04:55:07.126Z,Yes,No,316.13,91,10606,-1.17741e+18,5.0,24,48
No,5.0561e+18,2016-02-04T04:55:07.126Z,Yes,No,318.89,91,10606,-1.17741e+18,5.0,24,48
No,5.0561e+18,2016-02-04T04:55:07.126Z,Yes,No,316.55,96,1790,1.7888e+18,9.98,96,120
No,-1.20328e+18,2016-02-04T04:55:59.174Z,Yes,No,86.45,95,4078,-1.78949e+18,8.23,48,72
No,-1.20328e+18,2016-02-04T04:55:59.174Z,Yes,No,94.78,96,35270,6.79157e+18,0.0,96,120
No,-1.20328e+18,2016-02-04T04:55:59.174Z,Yes,No,84.96,96,1790,1.7888e+18,9.98,96,120
Yes,-1.20328e+18,2016-02-04T04:55:59.174Z,Yes,No,85.1,96,1790,1.7888e+18,9.98,96,120
No,-1.20328e+18,2016-02-04T04:55:59.174Z,Yes,No,92.42,96,41420,9.01243e+18,7.0,24,48
No,-1.20328e+18,2016-02-04T04:55:59.174Z,Yes,No,86.54,88,8452,-6.63969e+18,13.19,96,120
No,-1.20328e+18,2016-02-04T04:55:59.174Z,Yes,No,91.53,95,4385,-2.57228e+18,11.31,24,48
No,-1.20328e+18,2016-02-04T04:55:59.174Z,Yes,No,106.5,91,3459,7.2357e+18,0.0,24,48
No,-1.20328e+18,2016-02-04T04:55:59.174Z,Yes,No,85.2,93,2521,-5.016e+18,21.69,24,48
No,-1.20328e+18,2016-02-04T04:55:59.174Z,Yes,No,110.33,91,10606,-1.17741e+18,5.0,24,48
No,-1.20328e+18,2016-02-04T04:55:59.174Z,Yes,No,113.75,91,10606,-1.17741e+18,5.0,24,48
No,-1.20328e+18,2016-02-04T04:55:59.174Z,Yes,No,106.03,98,105,-4.76323e+18,14.99,24,48
No,-1.20328e+18,2016-02-04T04:55:59.174Z,Yes,No,118.56,100,7,-2.3562e+17,22.06,144,240
No,-1.20328e+18,2016-02-04T04:55:59.174Z,Yes,No,125.72,92,51,8.99453e+18,16.31,144,240
No,-1.20328e+18,2016-02-04T04:55:59.174Z,Yes,No,150.25,98,1446,1.16312e+18,0.0,24,48
No,-1.20328e+18,2016-02-04T04:55:59.174Z,Yes,No,147.3,96,1289,4.03963e+17,9.54,24,48
Yes,5.47716e+18,2016-02-04T04:47:12.278Z,Yes,No,81.82,95,4385,-2.57228e+18,11.22,24,48
No,5.47716e+18,2016-02-04T04:47:12.278Z,No,No,84.99,84,161,-3.12915e+18,8.99,24,48
No,5.47716e+18,2016-02-04T04:47:12.278Z,No,No,84.29,98,3293,4.14351e+18,10.99,48,72
No,5.47716e+18,2016-02-04T04:47:12.278Z,Yes,No,84.57,100,384,4.98728e+18,13.23,24,48
No,5.47716e+18,2016-02-04T04:47:12.278Z,Yes,No,87.91,96,1790,1.7888e+18,9.98,96,120
No,5.47716e+18,2016-02-04T04:47:12.278Z,Yes,No,98.72,91,3459,7.2357e+18,0.0,24,48
No,5.47716e+18,2016-02-04T04:47:12.278Z,Yes,No,105.23,100,4601,5.65722e+18,0.0,24,48
No,5.47716e+18,2016-02-04T04:47:12.278Z,Yes,No,84.18,93,2521,-5.016e+18,21.2,24,48
No,5.47716e+18,2016-02-04T04:47:12.278Z,Yes,No,107.87,96,35270,6.79157e+18,0.0,96,120
No,5.47716e+18,2016-02-04T04:47:12.278Z,Yes,No,97.28,88,8452,-6.63969e+18,11.69,96,120
No,5.47716e+18,2016-02-04T04:47:12.278Z,Yes,No,110.16,91,10606,-1.17741e+18,5.0,24,48
No,5.47716e+18,2016-02-04T04:47:12.278Z,Yes,No,112.16,91,10606,-1.17741e+18,5.0,24,48
No,5.47716e+18,2016-02-04T04:47:12.278Z,Yes,No,112.42,91,10606,-1.17741e+18,5.0,24,48
No,5.47716e+18,2016-02-04T04:47:12.278Z,Yes,No,115.74,96,41420,9.01243e+18,5.0,24,48
No,5.47716e+18,2016-02-04T04:47:12.278Z,Yes,No,120.74,95,5535,-8.85218e+18,0.0,24,48
No,5.47716e+18,2016-02-04T04:47:12.278Z,Yes,No,115.74,96,41420,9.01243e+18,6.0,24,48
No,5.47716e+18,2016-02-04T04:47:12.278Z,Yes,No,122.58,91,3459,7.2357e+18,0.0,24,48
No,5.47716e+18,2016-02-04T04:47:12.278Z,Yes,No,144.22,98,1446,1.16312e+18,0.0,24,48
No,5.47716e+18,2016-02-04T04:47:12.278Z,Yes,No,117.46,97,4513,6.22743e+17,27.67,144,240
No,5.47716e+18,2016-02-04T04:47:12.278Z,Yes,No,189.29,82,28,3.36938e+18,50.33,24,48
Yes,6.35088e+18,2016-02-04T04:56:10.758Z,Yes,Yes,17.92,0,0,1.20714e+18,0.0,0,0
No,6.35088e+18,2016-02-04T04:56:10.758Z,No,No,23.19,67,9,1.92905e+18,6.98,24,48
No,6.35088e+18,2016-02-04T04:56:10.758Z,Yes,No,26.58,95,10182,7.10226e+18,5.24,96,120
No,6.35088e+18,2016-02-04T04:56:10.758Z,No,No,33.77,96,35270,6.79157e+18,0.0,96,120
No,6.35088e+18,2016-02-04T04:56:10.758Z,No,No,28.12,95,4385,-2.57228e+18,11.49,24,48
No,6.35088e+18,2016-02-04T04:56:10.758Z,Yes,No,40.61,91,3459,7.2357e+18,0.0,24,48
No,6.35088e+18,2016-02-04T04:56:10.758Z,No,No,35.72,60,5,9.14478e+18,5.54,24,48
No,6.35088e+18,2016-02-04T04:56:10.758Z,Yes,No,34.73,96,41420,9.01243e+18,7.0,24,48
No,6.35088e+18,2016-02-04T04:56:10.758Z,Yes,No,41.73,95,5535,-8.85218e+18,0.0,24,48
No,6.35088e+18,2016-02-04T04:56:10.758Z,No,No,27.72,95,338,2.76016e+18,16.69,24,48
No,6.35088e+18,2016-02-04T04:56:10.758Z,No,No,41.97,91,10606,-1.17741e+18,5.0,24,48
No,6.35088e+18,2016-02-04T04:56:10.758Z,No,No,42.84,91,10606,-1.17741e+18,5.0,24,48
No,6.35088e+18,2016-02-04T04:56:10.758Z,Yes,No,31.67,88,8452,-6.63969e+18,16.18,96,120
No,6.35088e+18,2016-02-04T04:56:10.758Z,No,No,38.78,96,1790,1.7888e+18,9.98,96,120
No,6.35088e+18,2016-02-04T04:56:10.758Z,No,No,34.92,98,105,-4.76323e+18,16.69,24,48
No,6.35088e+18,2016-02-04T04:56:10.758Z,No,No,52.16,96,1327,8.64876e+18,0.0,24,48
No,6.35088e+18,2016-02-04T04:56:10.758Z,Yes,No,51.9,96,7090,-3.73508e+17,9.95,24,48
No,6.35088e+18,2016-02-04T04:56:10.758Z,No,No,65.54,99,79,-1.86921e+18,0.0,24,48
No,6.35088e+18,2016-02-04T04:56:10.758Z,No,No,86.24,98,1446,1.16312e+18,0.0,24,48
No,3.6731e+18,2016-02-04T04:56:12.794Z,Yes,No,32.45,96,35270,6.79157e+18,0.0,96,120
Yes,3.6731e+18,2016-02-04T04:56:12.794Z,Yes,Yes,33.08,0,0,1.20714e+18,0.0,0,0
No,3.6731e+18,2016-02-04T04:56:12.794Z,No,No,27.41,98,3293,4.14351e+18,7.99,24,48
No,3.6731e+18,2016-02-04T04:56:12.794Z,Yes,No,23.2,97,217,-7.97012e+18,12.95,24,48
No,3.6731e+18,2016-02-04T04:56:12.794Z,No,No,30.99,0,0,5.45431e+18,5.54,24,48
No,3.6731e+18,2016-02-04T04:56:12.794Z,Yes,No,28.95,96,1790,1.7888e+18,9.98,96,120
No,3.6731e+18,2016-02-04T04:56:12.794Z,Yes,No,28.19,95,4385,-2.57228e+18,11.04,24,48
No,3.6731e+18,2016-02-04T04:56:12.794Z,Yes,No,43.26,91,3459,7.2357e+18,0.0,24,48
No,3.6731e+18,2016-02-04T04:56:12.794Z,Yes,No,37.98,95,4078,-1.78949e+18,8.02,48,72
No,3.6731e+18,2016-02-04T04:56:12.794Z,Yes,No,47.9,91,10606,-1.17741e+18,5.0,24,48
No,3.6731e+18,2016-02-04T04:56:12.794Z,Yes,No,46.9,96,41420,9.01243e+18,6.0,24,48
No,3.6731e+18,2016-02-04T04:56:12.794Z,Yes,No,45.9,88,8452,-6.63969e+18,8.7,96,120
No,3.6731e+18,2016-02-04T04:56:12.794Z,Yes,No,50.65,91,10606,-1.17741e+18,5.0,24,48
No,3.6731e+18,2016-02-04T04:56:12.794Z,Yes,No,66.59,100,7,-2.3562e+17,19.34,144,240
No,3.6731e+18,2016-02-04T04:56:12.794Z,Yes,No,94.18,50,2,-7.08413e+18,7.04,24,48
No,2.80361e+18,2016-02-04T04:55:50.329Z,Yes,No,110.65,95,4078,-1.78949e+18,0.0,48,72
Yes,2.80361e+18,2016-02-04T04:55:50.329Z,Yes,No,98.45,95,4385,-2.57228e+18,12.3,24,48
No,2.80361e+18,2016-02-04T04:55:50.329Z,No,No,98.07,98,3293,4.14351e+18,13.9,48,72
No,2.80361e+18,2016-02-04T04:55:50.329Z,Yes,No,103.42,95,2283,8.11868e+18,8.99,144,240
No,2.80361e+18,2016-02-04T04:55:50.329Z,No,No,112.99,84,161,-3.12915e+18,0.0,24,48
No,2.80361e+18,2016-02-04T04:55:50.329Z,Yes,No,114.89,100,4601,5.65722e+18,0.0,24,48
No,2.80361e+18,2016-02-04T04:55:50.329Z,Yes,No,117.02,96,35270,6.79157e+18,0.0,96,120
No,2.80361e+18,2016-02-04T04:55:50.329Z,Yes,No,103.18,100,384,4.98728e+18,14.32,24,48
No,2.80361e+18,2016-02-04T04:55:50.329Z,Yes,No,101.76,93,2521,-5.016e+18,27.18,24,48
No,2.80361e+18,2016-02-04T04:55:50.329Z,Yes,No,132.81,91,10606,-1.17741e+18,5.0,24,48
No,2.80361e+18,2016-02-04T04:55:50.329Z,Yes,No,139.36,96,1790,1.7888e+18,9.98,96,120
No,2.80361e+18,2016-02-04T04:55:50.329Z,Yes,No,159.56,91,10606,-1.17741e+18,5.0,24,48
No,2.80361e+18,2016-02-04T04:55:50.329Z,Yes,No,173.81,96,41420,9.01243e+18,8.0,24,48
No,2.80361e+18,2016-02-04T04:55:50.329Z,Yes,No,181.81,99,79,-1.86921e+18,0.0,24,48
No,2.80361e+18,2016-02-04T04:55:50.329Z,Yes,No,181.81,95,5535,-8.85218e+18,0.0,24,48
No,2.80361e+18,2016-02-04T04:55:50.329Z,Yes,No,173.81,96,41420,9.01243e+18,11.0,24,48
No,2.80361e+18,2016-02-04T04:55:50.329Z,Yes,No,191.35,96,1327,8.64876e+18,0.0,24,48
No,2.80361e+18,2016-02-04T04:55:50.329Z,Yes,No,165.08,88,8452,-6.63969e+18,29.65,96,120
No,2.80361e+18,2016-02-04T04:55:50.329Z,Yes,No,178.11,92,51,8.99453e+18,17.3,144,240
No,2.80361e+18,2016-02-04T04:55:50.329Z,Yes,No,206.23,100,7,-2.3562e+17,32.04,144,240
Yes,-7.80745e+18,2016-02-04T04:56:13.845Z,Yes,No,39.41,93,629,8.71583e+18,0.05,72,96
No,-7.80745e+18,2016-02-04T04:56:13.845Z,Yes,Yes,40.23,0,0,1.20714e+18,0.0,672,1008
No,-7.80745e+18,2016-02-04T04:56:13.845Z,Yes,No,37.46,95,10182,7.10226e+18,5.0,96,120
No,-7.80745e+18,2016-02-04T04:56:13.845Z,Yes,No,37.46,95,4385,-2.57228e+18,11.01,24,48
No,-7.80745e+18,2016-02-04T04:56:13.845Z,Yes,No,48.98,95,4078,-1.78949e+18,0.0,48,72
No,-7.80745e+18,2016-02-04T04:56:13.845Z,Yes,No,49.03,96,35270,6.79157e+18,0.0,96,120
No,-7.80745e+18,2016-02-04T04:56:13.845Z,Yes,No,39.15,95,338,2.76016e+18,14.99,24,48
No,-7.80745e+18,2016-02-04T04:56:13.845Z,No,No,47.61,98,3293,4.14351e+18,7.99,24,48
No,-7.80745e+18,2016-02-04T04:56:13.845Z,Yes,No,52.8,98,478,5.45208e+18,6.99,24,48
No,-7.80745e+18,2016-02-04T04:56:13.845Z,Yes,No,45.47,98,105,-4.76323e+18,14.99,24,48
No,-7.80745e+18,2016-02-04T04:56:13.845Z,Yes,No,56.2,91,10606,-1.17741e+18,5.0,24,48
No,-7.80745e+18,2016-02-04T04:56:13.845Z,Yes,No,61.32,91,3459,7.2357e+18,0.0,24,48
No,-7.80745e+18,2016-02-04T04:56:13.845Z,Yes,No,56.9,91,10606,-1.17741e+18,5.0,24,48
No,-7.80745e+18,2016-02-04T04:56:13.845Z,Yes,No,52.91,96,1790,1.7888e+18,9.98,96,120
No,-7.80745e+18,2016-02-04T04:56:13.845Z,Yes,No,58.77,91,10606,-1.17741e+18,5.0,24,48
No,-7.80745e+18,2016-02-04T04:56:13.845Z,Yes,No,47.99,100,3,4.04636e+17,18.51,24,48
No,-7.80745e+18,2016-02-04T04:56:13.845Z,No,No,67.05,71,7,-5.20359e+18,0.0,48,72
No,-7.80745e+18,2016-02-04T04:56:13.845Z,Yes,No,69.93,100,22,3.14805e+18,0.0,96,120
No,-7.80745e+18,2016-02-04T04:56:13.845Z,Yes,No,88.7,100,2,-9.09739e+18,5.57,24,48
No,-7.80745e+18,2016-02-04T04:56:13.845Z,Yes,No,64.44,0,0,5.35314e+18,40.99,24,48
Yes,5.51287e+18,2016-02-04T04:55:50.636Z,Yes,Yes,59.99,0,0,1.20714e+18,0.0,0,0
No,5.51287e+18,2016-02-04T04:55:50.636Z,No,No,54.99,84,161,-3.12915e+18,8.99,24,48
No,5.51287e+18,2016-02-04T04:55:50.636Z,Yes,No,65.27,95,4078,-1.78949e+18,0.0,48,72
No,5.51287e+18,2016-02-04T04:55:50.636Z,Yes,No,51.76,95,4385,-2.57228e+18,13.61,24,48
No,5.51287e+18,2016-02-04T04:55:50.636Z,Yes,No,68.91,100,4601,5.65722e+18,0.0,24,48
No,5.51287e+18,2016-02-04T04:55:50.636Z,Yes,No,61.5,96,7090,-3.73508e+17,9.95,24,48
No,5.51287e+18,2016-02-04T04:55:50.636Z,Yes,No,72.21,96,35270,6.79157e+18,0.0,144,240
No,5.51287e+18,2016-02-04T04:55:50.636Z,No,No,59.34,95,338,2.76016e+18,14.99,24,48
No,5.51287e+18,2016-02-04T04:55:50.636Z,Yes,No,69.91,91,10606,-1.17741e+18,5.0,24,48
No,5.51287e+18,2016-02-04T04:55:50.636Z,No,No,60.71,100,384,4.98728e+18,15.63,24,48
No,5.51287e+18,2016-02-04T04:55:50.636Z,Yes,No,71.69,91,10606,-1.17741e+18,5.0,24,48
No,5.51287e+18,2016-02-04T04:55:50.636Z,No,No,81.95,71,7,-5.20359e+18,0.0,48,72
No,5.51287e+18,2016-02-04T04:55:50.636Z,No,No,68.93,98,105,-4.76323e+18,14.99,24,48
No,5.51287e+18,2016-02-04T04:55:50.636Z,No,No,81.45,0,0,1.96938e+18,5.54,96,120
No,5.51287e+18,2016-02-04T04:55:50.636Z,Yes,No,60.87,93,2521,-5.016e+18,34.41,24,48
No,5.51287e+18,2016-02-04T04:55:50.636Z,Yes,No,98.91,91,3459,7.2357e+18,0.0,24,48
No,5.51287e+18,2016-02-04T04:55:50.636Z,Yes,No,85.55,88,104,-6.9296e+18,14.58,96,120
No,5.51287e+18,2016-02-04T04:55:50.636Z,Yes,No,95.09,96,1790,1.7888e+18,9.98,96,120
No,5.51287e+18,2016-02-04T04:55:50.636Z,Yes,No,96.0,96,1790,1.7888e+18,9.98,96,120
No,5.51287e+18,2016-02-04T04:55:50.636Z,Yes,No,81.53,97,4513,6.22743e+17,26.11,264,360
No,9.20715e+18,2016-02-04T04:56:22.623Z,Yes,No,22.51,95,10182,7.10226e+18,5.1,96,120
Yes,9.20715e+18,2016-02-04T04:56:22.623Z,Yes,Yes,28.14,0,0,1.20714e+18,0.0,0,0
No,9.20715e+18,2016-02-04T04:56:22.623Z,Yes,No,29.86,96,35270,6.79157e+18,0.0,96,120
No,9.20715e+18,2016-02-04T04:56:22.623Z,No,No,24.61,0,0,5.45431e+18,5.54,24,48
No,9.20715e+18,2016-02-04T04:56:22.623Z,Yes,No,17.79,97,217,-7.97012e+18,12.95,24,48
No,9.20715e+18,2016-02-04T04:56:22.623Z,Yes,No,25.5,91,11930,-1.88814e+18,7.5,72,96
No,9.20715e+18,2016-02-04T04:56:22.623Z,Yes,No,28.1,91,10606,-1.17741e+18,5.0,24,48
No,9.20715e+18,2016-02-04T04:56:22.623Z,Yes,No,28.94,96,41420,9.01243e+18,6.0,24,48
No,9.20715e+18,2016-02-04T04:56:22.623Z,Yes,No,26.56,95,4385,-2.57228e+18,11.22,24,48
No,9.20715e+18,2016-02-04T04:56:22.623Z,Yes,No,37.91,99,79,-1.86921e+18,0.0,24,48
No,9.20715e+18,2016-02-04T04:56:22.623Z,Yes,No,32.93,91,10606,-1.17741e+18,5.0,24,48
No,9.20715e+18,2016-02-04T04:56:22.623Z,Yes,No,26.39,88,8452,-6.63969e+18,11.69,24,48
No,9.20715e+18,2016-02-04T04:56:22.623Z,Yes,No,38.35,91,3459,7.2357e+18,0.0,24,48
No,9.20715e+18,2016-02-04T04:56:22.623Z,Yes,No,34.23,91,10606,-1.17741e+18,5.0,24,48
No,9.20715e+18,2016-02-04T04:56:22.623Z,Yes,No,35.41,91,10606,-1.17741e+18,5.0,24,48
No,9.20715e+18,2016-02-04T04:56:22.623Z,Yes,No,30.45,96,1790,1.7888e+18,9.98,96,120
No,9.20715e+18,2016-02-04T04:56:22.623Z,Yes,No,25.8,95,338,2.76016e+18,14.99,24,48
No,9.20715e+18,2016-02-04T04:56:22.623Z,Yes,No,31.05,96,1790,1.7888e+18,9.98,96,120
No,9.20715e+18,2016-02-04T04:56:22.623Z,No,No,30.04,98,3293,4.14351e+18,10.99,48,72
No,9.20715e+18,2016-02-04T04:56:22.623Z,Yes,No,35.2,100,2,-9.09739e+18,6.84,24,48
Yes,-6.64503e+18,2016-02-04T04:42:52.384Z,Yes,No,115.1,95,10182,7.10226e+18,5.8,96,120
No,-6.64503e+18,2016-02-04T04:42:52.384Z,Yes,No,109.76,95,4385,-2.57228e+18,12.61,24,48
No,-6.64503e+18,2016-02-04T04:42:52.384Z,Yes,No,125.7,95,2283,8.11868e+18,9.22,144,240
No,-6.64503e+18,2016-02-04T04:42:52.384Z,Yes,No,122.96,100,384,4.98728e+18,14.63,24,48
No,-6.64503e+18,2016-02-04T04:42:52.384Z,Yes,No,141.89,96,35270,6.79157e+18,0.0,96,120
No,-6.64503e+18,2016-02-04T04:42:52.384Z,Yes,No,135.56,96,1790,1.7888e+18,9.98,96,120
No,-6.64503e+18,2016-02-04T04:42:52.384Z,Yes,No,139.29,96,1790,1.7888e+18,9.98,96,120
No,-6.64503e+18,2016-02-04T04:42:52.384Z,Yes,No,149.45,94,178,-8.07012e+18,0.0,24,48
No,-6.64503e+18,2016-02-04T04:42:52.384Z,Yes,No,156.62,91,3459,7.2357e+18,0.0,24,48
No,-6.64503e+18,2016-02-04T04:42:52.384Z,Yes,No,128.85,93,2521,-5.016e+18,28.92,24,48
No,-6.64503e+18,2016-02-04T04:42:52.384Z,Yes,No,165.56,91,3459,7.2357e+18,0.0,24,48
No,-6.64503e+18,2016-02-04T04:42:52.384Z,Yes,No,164.15,95,4078,-1.78949e+18,9.21,96,120
No,-6.64503e+18,2016-02-04T04:42:52.384Z,Yes,No,182.92,96,41420,9.01243e+18,8.0,96,120
No,-6.64503e+18,2016-02-04T04:42:52.384Z,Yes,No,194.17,91,3459,7.2357e+18,0.0,24,48
No,-6.64503e+18,2016-02-04T04:42:52.384Z,Yes,No,182.92,96,41420,9.01243e+18,12.0,96,120
No,-6.64503e+18,2016-02-04T04:42:52.384Z,Yes,No,198.16,96,1326,8.64876e+18,0.0,24,48
No,-6.64503e+18,2016-02-04T04:42:52.384Z,Yes,No,206.51,98,1446,1.16312e+18,0.0,24,48
No,-6.64503e+18,2016-02-04T04:42:52.384Z,Yes,No,173.8,88,8452,-6.63969e+18,34.89,96,120
No,-6.64503e+18,2016-02-04T04:42:52.384Z,Yes,No,176.13,97,4513,6.22743e+17,47.93,144,240
No,-6.64503e+18,2016-02-04T04:42:52.384Z,Yes,No,598.7,95,5535,-8.85218e+18,0.0,24,48
No,-3.1994e+18,2016-02-04T04:42:58.860Z,Yes,No,27.89,96,35270,6.79157e+18,0.0,48,72
Yes,-3.1994e+18,2016-02-04T04:42:58.860Z,Yes,Yes,28.43,0,0,1.20714e+18,0.0,0,0
No,-3.1994e+18,2016-02-04T04:42:58.860Z,Yes,No,23.25,95,388,3.7281e+17,10.0,24,48
No,-3.1994e+18,2016-02-04T04:42:58.860Z,No,No,29.47,98,3293,4.14351e+18,7.99,48,72
No,-3.1994e+18,2016-02-04T04:42:58.860Z,Yes,No,29.98,97,99,2.09435e+18,7.54,24,48
No,-3.1994e+18,2016-02-04T04:42:58.860Z,Yes,No,33.27,91,10606,-1.17741e+18,5.0,24,48
No,-3.1994e+18,2016-02-04T04:42:58.860Z,Yes,No,39.47,94,178,-8.07012e+18,0.0,24,48
No,-3.1994e+18,2016-02-04T04:42:58.860Z,Yes,No,28.78,95,4385,-2.57228e+18,11.08,24,48
No,-3.1994e+18,2016-02-04T04:42:58.860Z,Yes,No,36.21,91,10606,-1.17741e+18,5.0,24,48
No,-3.1994e+18,2016-02-04T04:42:58.860Z,No,No,32.99,84,161,-3.12915e+18,8.99,24,48
No,-3.1994e+18,2016-02-04T04:42:58.860Z,Yes,No,38.55,100,47,-5.86322e+18,4.09,24,48
No,-3.1994e+18,2016-02-04T04:42:58.860Z,Yes,No,37.83,91,10606,-1.17741e+18,5.0,24,48
No,-3.1994e+18,2016-02-04T04:42:58.860Z,No,No,35.92,67,9,1.92905e+18,6.98,24,48
No,-3.1994e+18,2016-02-04T04:42:58.860Z,Yes,No,43.65,100,4601,5.65722e+18,0.0,24,48
No,-3.1994e+18,2016-02-04T04:42:58.860Z,Yes,No,33.86,96,1790,1.7888e+18,9.98,96,120
No,-3.1994e+18,2016-02-04T04:42:58.860Z,Yes,No,34.42,96,1790,1.7888e+18,9.98,96,120
No,-3.1994e+18,2016-02-04T04:42:58.860Z,Yes,No,34.13,100,384,4.98728e+18,13.09,24,48
No,-3.1994e+18,2016-02-04T04:42:58.860Z,Yes,No,32.94,95,338,2.76016e+18,14.99,24,48
No,-3.1994e+18,2016-02-04T04:42:58.860Z,Yes,No,42.15,96,7090,-3.73508e+17,7.45,24,48
No,-4.14537e+18,2016-02-04T04:56:25.794Z,Yes,No,163.05,96,35270,6.79157e+18,0.0,96,120
No,-4.14537e+18,2016-02-04T04:56:25.794Z,Yes,No,137.46,95,4385,-2.57228e+18,34.17,24,48
No,-4.14537e+18,2016-02-04T04:56:25.794Z,Yes,No,151.61,95,4078,-1.78949e+18,25.35,48,72
No,-4.14537e+18,2016-02-04T04:56:25.794Z,Yes,No,162.25,96,7090,-3.73508e+17,17.95,24,48
No,-4.14537e+18,2016-02-04T04:56:25.794Z,Yes,No,174.07,96,41420,9.01243e+18,18.1,96,120
No,-4.14537e+18,2016-02-04T04:56:25.794Z,Yes,No,195.19,95,5535,-8.85218e+18,0.0,24,48
No,-4.14537e+18,2016-02-04T04:56:25.794Z,Yes,No,197.14,96,1327,8.64876e+18,0.0,24,48
No,-4.14537e+18,2016-02-04T04:56:25.794Z,Yes,No,229.23,96,1790,1.7888e+18,9.98,96,120
